Customer ID,Recency,Frequency,Monetary,AverageOrderValue,TotalQuantity,UniqueProducts,CustomerLifetime,AveragePurchaseGap,Churn
17110,164,1,163.29999999999998,13.608333333333333,50,12,0,0.0,1
17111,46,1,231.61,7.986551724137931,282,29,0,0.0,0
17114,5,8,801.12,6.5131707317073175,215,85,329,2.6721311475409837,0
17115,7,3,837.5,21.474358974358974,372,33,224,5.894736842105263,0
17117,287,1,116.2,12.911111111111111,68,9,0,0.0,1
17118,317,1,157.02,15.702000000000002,154,10,0,0.0,1
17119,2,2,606.91,17.340285714285713,334,35,56,1.6470588235294117,0
17120,232,1,307.46,17.08111111111111,120,18,0,0.0,1
17122,118,1,138.32,19.759999999999998,80,7,0,0.0,1
17123,161,1,345.3,38.36666666666667,246,9,0,0.0,1
17124,184,1,294.24,9.491612903225807,129,31,0,0.0,1
17125,49,1,230.5,6.585714285714285,281,34,0,0.0,0
17126,151,5,989.45,3.989717741935484,780,187,210,0.8502024291497976,1
17128,334,1,157.09,11.220714285714285,76,14,0,0.0,1
17131,4,5,2463.17,18.38186567164179,983,78,70,0.518796992481203,0
17133,15,7,4892.240000000001,181.1940740740741,2730,13,250,9.538461538461538,0
17134,106,2,413.2,17.965217391304346,98,21,157,7.136363636363637,1
17135,15,7,1139.73,21.917884615384615,1224,34,355,6.9411764705882355,0
17138,275,1,380.5,15.854166666666666,126,24,0,0.0,1
17139,15,12,10650.77,22.328658280922433,5176,309,273,0.5672268907563025,0
17140,246,1,454.12,25.22888888888889,296,16,0,0.0,1
17142,238,1,579.0,38.6,81,15,0,0.0,1
17144,0,2,984.57,20.511875,483,42,83,1.7659574468085106,0
17146,105,3,749.78,21.422285714285714,212,33,253,7.411764705882353,1
17147,22,4,1714.59,21.167777777777776,882,68,289,3.6,0
17148,51,1,124.88,13.875555555555556,82,9,0,0.0,0
17152,194,3,1689.5,120.67857142857143,517,9,68,5.230769230769231,1
17153,23,1,213.78,15.27,104,14,0,0.0,0
17154,74,1,329.34,14.319130434782608,490,23,0,0.0,0
17155,17,2,251.7,12.584999999999999,242,19,160,8.421052631578947,0
17157,7,2,319.0,24.53846153846154,172,11,168,14.0,0
17158,31,3,1266.97,18.91,778,53,328,4.954545454545454,0
17159,21,3,1538.88,15.236435643564358,1111,96,150,1.49,0
17160,30,6,3518.03,15.362576419213974,2856,111,210,0.9122807017543859,0
17162,28,10,1715.46,16.494807692307692,1001,81,276,2.6601941747572817,0
17163,21,2,293.1,58.620000000000005,66,3,56,14.0,0
17164,32,7,2467.35,17.134375,1501,92,240,1.6643356643356644,0
17165,283,1,158.68,15.868,100,10,0,0.0,1
17166,38,2,206.34,17.195,78,11,165,15.0,0
17169,57,2,835.78,15.477407407407407,526,51,125,2.358490566037736,0
17171,288,1,224.91,14.056875,185,16,0,0.0,1
17172,78,1,317.76,21.184,480,15,0,0.0,0
17173,4,8,3766.6,43.79767441860465,1122,36,125,1.4588235294117646,0
17174,217,1,59.9,14.975,41,4,0,0.0,1
17175,43,4,1443.69,22.915714285714287,866,42,252,4.032258064516129,0
17176,201,1,306.13,20.408666666666665,170,15,0,0.0,1
17179,177,3,711.79,8.897375,290,56,183,2.3164556962025316,1
17180,55,4,783.97,6.2717600000000004,670,91,259,2.0806451612903225,0
17181,56,2,239.92000000000002,10.431304347826087,241,23,316,14.363636363636363,0
17183,7,6,3347.31,45.85356164383562,1296,42,97,1.3194444444444444,0
17186,46,2,144.0,72.0,200,1,13,13.0,0
17187,226,1,203.95,20.395,144,10,0,0.0,1
17188,10,7,2474.23,29.455119047619046,1328,71,351,4.204819277108434,0
17189,105,2,383.75,6.395833333333333,226,52,253,4.288135593220339,1
17190,58,2,444.74,23.40736842105263,161,19,148,8.222222222222221,0
17191,27,7,2093.68,8.871525423728812,1166,163,340,1.4382978723404256,0
17193,35,7,1699.3,53.103125,1254,17,141,4.516129032258065,0
17194,273,2,262.62,9.055862068965517,119,26,86,3.0714285714285716,1
17197,29,1,1013.01,34.93137931034483,191,29,0,0.0,0
17198,23,3,692.22,7.210625,357,89,347,3.642105263157895,0
17201,53,1,289.78000000000003,7.625789473684211,231,38,0,0.0,0
17203,35,6,3560.08,24.054594594594594,2846,116,24,0.1564625850340136,0
17204,174,4,1564.56,27.448421052631577,646,44,88,1.5535714285714286,1
17205,53,1,384.08,29.544615384615383,884,13,0,0.0,0
17206,52,1,204.24,29.177142857142858,76,7,0,0.0,0
17211,26,8,2317.2200000000003,10.982085308056874,1323,150,342,1.619047619047619,0
17212,252,1,226.85,56.7125,147,4,0,0.0,1
17213,39,7,2781.23,17.71484076433121,1176,85,326,2.076923076923077,0
17214,59,6,1059.1200000000001,10.486336633663367,272,79,298,2.96,0
17217,233,1,113.5,12.61111111111111,24,9,0,0.0,1
17218,3,10,1951.97,7.202841328413284,955,146,363,1.3296296296296297,0
17219,31,1,114.23,4.5692,89,24,0,0.0,0
17220,23,14,3187.55,6.8255888650963605,1897,303,339,0.7188841201716738,0
17221,6,2,334.48,5.39483870967742,287,59,28,0.45901639344262296,0
17222,64,1,328.65,12.17222222222222,122,27,0,0.0,0
17223,309,2,416.89,8.685208333333334,110,43,58,1.2340425531914894,1
17226,308,1,393.49,18.73761904761905,406,21,0,0.0,1
17227,18,6,939.32,19.985531914893617,741,28,349,7.565217391304348,0
17228,15,8,1906.09,9.16389423076923,1532,140,356,1.7053140096618358,0
17229,95,2,318.76,6.782127659574468,185,39,46,1.0,1
17230,263,8,3638.41,52.73057971014492,1651,51,95,1.3823529411764706,1
17231,11,10,3124.72,5.884595103578154,1724,292,349,0.6490566037735849,0
17232,2,2,417.77,11.936285714285713,202,30,11,0.3235294117647059,0
17233,34,1,190.88,7.6352,131,25,0,0.0,0
17234,182,1,149.89,10.706428571428571,55,14,0,0.0,1
17235,24,2,550.0600000000001,18.967586206896552,224,24,347,12.392857142857142,0
17236,12,6,916.13,8.725047619047618,474,88,350,3.3365384615384617,0
17237,10,2,314.69,16.562631578947368,105,18,11,0.6111111111111112,0
17238,2,17,3719.1,6.701081081081081,1807,297,368,0.6516245487364621,0
17239,312,1,382.5,25.5,150,15,0,0.0,1
17242,107,2,1135.04,28.375999999999998,611,30,72,1.8461538461538463,1
17243,0,26,8540.05,22.067312661498708,3320,180,368,0.9300518134715026,0
17244,52,1,954.9,30.80322580645161,616,31,0,0.0,0
17245,204,1,171.45000000000002,19.05,75,9,0,0.0,1
17247,14,1,280.09000000000003,5.186851851851852,105,53,0,0.0,0
17248,119,1,318.65,4.618115942028985,213,68,0,0.0,1
17250,3,2,381.97,6.820892857142858,167,55,257,4.672727272727273,0
17251,362,1,269.83,7.2927027027027025,108,37,0,0.0,1
17252,116,2,348.90999999999997,4.057093023255813,192,86,69,0.8117647058823529,1
17253,17,1,178.26,9.903333333333332,43,18,0,0.0,0
17254,4,2,271.19,2.443153153153153,251,100,10,0.09090909090909091,0
17255,40,2,291.48,3.9389189189189193,227,69,258,3.5342465753424657,0
17256,106,2,240.0,15.0,141,12,204,13.6,1
17259,147,2,581.23,5.010603448275862,388,104,220,1.9130434782608696,1
17262,51,5,1253.3600000000001,104.44666666666667,367,9,313,28.454545454545453,0
17263,207,1,63.440000000000005,2.7582608695652175,36,23,0,0.0,1
17265,138,2,550.01,4.50827868852459,389,106,41,0.33884297520661155,1
17266,1,3,296.58,4.062739726027397,153,60,145,2.0,0
17267,126,2,317.2,8.572972972972973,158,37,0,0.0,1
17268,107,4,763.64,127.27333333333333,844,3,137,27.2,1
17272,41,4,2148.63,18.847631578947368,1778,70,220,1.9469026548672566,0
17274,34,1,107.82,4.312799999999999,77,24,0,0.0,0
17277,227,2,1065.3500000000001,15.43985507246377,430,67,95,1.3970588235294117,1
17278,240,1,246.04000000000002,16.40266666666667,179,15,0,0.0,1
17279,57,1,187.82999999999998,20.869999999999997,48,8,0,0.0,0
17282,129,3,1685.46,18.937752808988765,1866,79,169,1.9090909090909092,1
17284,59,6,1647.48,5.661443298969072,1362,229,276,0.9448275862068966,0
17286,21,1,151.37,3.440227272727273,117,44,0,0.0,0
17287,25,7,1049.06,8.598852459016394,556,88,346,2.84297520661157,0
17288,8,7,1417.6299999999999,10.12592857142857,1201,118,349,2.4892086330935252,0
17289,31,3,931.02,8.952115384615384,513,86,148,1.4271844660194175,0
17290,3,2,513.01,5.343854166666667,397,92,12,0.12631578947368421,0
17291,307,1,550.8000000000001,550.8000000000001,72,1,0,0.0,1
17293,7,9,1854.06,14.04590909090909,1135,93,352,2.6717557251908395,0
17295,28,3,547.0,8.044117647058824,293,53,35,0.5223880597014925,0
17297,16,1,128.18,2.615918367346939,65,49,0,0.0,0
17298,100,2,498.42,16.614,387,30,23,0.7931034482758621,1
17299,11,4,656.61,11.938363636363636,668,50,161,2.9444444444444446,0
17301,20,1,163.24,2.7667796610169493,137,59,0,0.0,0
17302,14,5,1135.63,14.375063291139242,575,68,290,3.7051282051282053,0
17303,360,1,250.04,4.717735849056604,144,53,0,0.0,1
17306,10,19,8631.31,130.77742424242425,11491,13,342,5.153846153846154,0
17309,94,1,82.75,6.895833333333333,41,11,0,0.0,1
17311,77,2,1384.85,25.179090909090906,1005,55,238,4.407407407407407,0
17312,138,3,644.3,46.021428571428565,372,11,20,1.5384615384615385,1
17313,30,1,2328.84,97.03500000000001,1402,24,0,0.0,0
17314,24,8,2527.92,19.297099236641223,1896,120,287,2.1846153846153844,0
17315,1,38,6281.2300000000005,13.335944798301487,3863,256,355,0.7191489361702128,0
17317,45,3,2600.34,288.9266666666667,1146,8,43,5.25,0
17320,99,3,1200.6200000000001,16.446849315068494,634,57,267,3.6944444444444446,1
17321,7,2,657.16,6.637979797979797,364,94,59,0.6020408163265306,0
17323,14,7,906.52,4.648820512820513,760,125,277,1.4175257731958764,0
17324,17,4,986.48,20.132244897959183,843,43,348,7.229166666666667,0
17325,279,1,96.8,16.133333333333333,60,6,0,0.0,1
17329,13,2,523.11,15.851818181818182,142,29,300,9.375,0
17330,22,2,363.9,60.65,120,5,44,8.8,0
17331,123,1,175.2,175.2,16,1,0,0.0,1
17333,85,1,494.25,17.651785714285715,375,28,0,0.0,0
17334,301,2,307.02000000000004,27.910909090909094,315,11,6,0.6,1
17337,150,4,1981.06,3.802418426103647,1247,421,158,0.3019230769230769,1
17338,16,8,6493.54,9.00629680998613,3059,389,344,0.475,0
17339,93,2,243.36,27.040000000000003,152,9,270,33.75,1
17340,29,11,12353.29,30.352063882063884,5967,229,336,0.8226600985221675,0
17341,156,3,682.29,4.3457961783439485,443,147,209,1.3397435897435896,1
17343,354,1,193.64,11.390588235294118,56,17,0,0.0,1
17344,45,1,157.62,5.0845161290322585,65,31,0,0.0,0
17345,14,4,519.6899999999999,6.261325301204819,341,70,181,2.207317073170732,0
17346,3,15,2622.88,5.430393374741201,1617,299,369,0.7572614107883817,0
17347,85,1,228.96,228.96,216,1,0,0.0,0
17348,14,5,1156.6,5.430046948356807,1398,180,283,1.330188679245283,0
17349,178,1,98.25,12.28125,102,8,0,0.0,1
17350,7,4,1281.32,18.30457142857143,770,66,42,0.6086956521739131,0
17351,35,3,587.15,21.746296296296297,113,22,237,9.076923076923077,0
17353,128,2,1740.0,217.5,1200,5,25,3.5714285714285716,1
17354,50,1,1393.06,87.06625,1006,15,0,0.0,0
17356,311,1,178.22,9.38,166,19,0,0.0,1
17357,23,2,384.39,8.736136363636364,152,41,0,0.0,0
17358,302,2,360.81,6.220862068965517,190,55,52,0.9122807017543859,1
17359,10,1,127.86,8.524,161,13,0,0.0,0
17360,16,3,568.24,4.54592,328,113,166,1.3387096774193548,0
17361,48,3,488.2,16.834482758620688,157,26,242,8.642857142857142,0
17362,238,2,312.23,8.920857142857143,191,30,70,2.0588235294117645,1
17364,0,11,4462.68,10.991822660098522,2692,288,330,0.8049382716049382,0
17365,12,8,4767.36,10.252387096774193,4749,278,320,0.6831896551724138,0
17367,237,1,167.55,5.077272727272728,149,33,0,0.0,1
17368,22,8,1878.87,17.559532710280372,1377,93,314,2.9339622641509435,0
17370,72,4,446.18,13.520606060606061,540,31,96,3.0,0
17371,16,3,418.4,4.865116279069767,151,83,343,4.035294117647059,0
17372,40,8,1337.18,5.3274103585657375,747,215,321,1.276,0
17373,39,4,646.92,11.349473684210526,408,47,272,4.839285714285714,0
17374,218,2,495.77,17.706071428571427,85,24,62,2.2962962962962963,1
17375,198,3,400.1,5.798550724637681,367,63,162,2.3676470588235294,1
17376,70,2,203.2,8.466666666666667,86,23,240,10.434782608695652,0
17377,23,20,4058.32,10.045346534653465,2038,190,349,0.8461538461538461,0
17379,10,1,389.71999999999997,4.996410256410256,623,71,0,0.0,0
17381,8,29,20275.61,186.01477064220185,25649,40,363,3.259259259259259,0
17382,64,1,65.4,32.7,25,2,0,0.0,0
17383,3,1,193.39000000000001,3.946734693877551,148,49,0,0.0,0
17384,18,2,336.4,22.426666666666666,88,12,199,14.214285714285714,0
17385,14,1,256.11,5.691333333333334,197,42,0,0.0,0
17386,7,6,2686.42,95.94357142857143,1902,23,157,5.777777777777778,0
17387,19,2,746.81,9.826447368421052,522,71,13,0.17333333333333334,0
17388,77,4,1259.56,83.97066666666666,1068,13,209,14.857142857142858,0
17389,0,34,31833.68,149.45389671361502,7612,45,330,1.4858490566037736,0
17391,163,2,508.8,169.6,480,2,0,0.0,1
17392,306,2,417.27,7.45125,277,53,51,0.9272727272727272,1
17394,218,1,203.86999999999998,50.967499999999994,241,4,0,0.0,1
17396,38,8,7330.8,271.5111111111111,2005,24,332,12.76923076923077,0
17397,21,2,681.41,7.65629213483146,250,88,0,0.0,0
17398,114,3,653.38,17.19421052631579,310,30,140,3.7567567567567566,1
17400,125,5,2097.84,10.18368932038835,1088,175,226,1.0975609756097562,1
17402,4,13,2633.85,44.641525423728815,701,33,364,6.189655172413793,0
17403,35,1,263.92,8.2475,111,32,0,0.0,0
17404,3,15,31906.82,161.14555555555555,32748,111,356,1.766497461928934,0
17405,0,3,1031.41,12.578170731707319,726,77,149,1.8271604938271604,0
17406,332,3,2184.42,19.67945945945946,780,99,33,0.3,1
17408,162,1,32.65,16.325,3,2,0,0.0,1
17409,184,2,771.85,59.37307692307692,105,13,63,5.25,1
17410,15,5,1214.72,18.98,616,57,199,3.126984126984127,0
17411,11,3,778.94,18.998536585365855,306,39,249,6.2,0
17412,2,7,1258.06,19.061515151515152,738,48,369,5.630769230769231,0
17414,43,2,778.0,129.66666666666666,2100,5,141,28.2,0
17415,79,1,507.84,36.27428571428571,114,14,0,0.0,0
17416,29,7,6893.42,25.626096654275095,4302,186,251,0.9328358208955224,0
17418,41,2,463.46000000000004,15.448666666666668,289,29,281,9.689655172413794,0
17419,10,12,4226.57,20.517330097087378,1876,155,355,1.7121951219512195,0
17420,49,3,598.83,19.961000000000002,265,28,323,11.10344827586207,0
17422,15,6,1979.37,16.917692307692306,2253,93,279,2.3879310344827585,0
17423,45,2,698.41,26.861923076923077,459,26,171,6.84,0
17425,18,2,759.1700000000001,17.65511627906977,407,42,41,0.9761904761904762,0
17426,7,6,5037.26,18.58767527675277,3094,179,274,1.011111111111111,0
17427,71,1,100.8,50.4,34,2,0,0.0,0
17428,0,28,17256.85,52.61234756097561,9474,252,368,1.1009174311926606,0
17429,127,3,524.9200000000001,13.459487179487182,624,36,90,2.3421052631578947,1
17430,32,2,265.76,18.982857142857142,190,14,332,25.53846153846154,0
17431,312,1,403.3,9.37906976744186,292,41,0,0.0,1
17432,17,2,365.76,7.62,207,44,19,0.40425531914893614,0
17433,87,1,303.16,5.614074074074074,185,53,0,0.0,0
17434,1,7,2373.82,17.715074626865672,1693,100,82,0.6015037593984962,0
17436,1,2,216.3,24.033333333333335,90,7,225,28.125,0
17438,253,1,388.45000000000005,22.85,103,17,0,0.0,1
17440,156,3,186.42000000000002,37.284000000000006,246,3,90,22.5,1
17442,36,6,2248.56,16.656,1496,96,253,1.8656716417910448,0
17443,219,1,534.24,534.24,504,1,0,0.0,1
17444,147,3,2940.04,21.778074074074073,2119,132,25,0.1865671641791045,1
17446,176,2,120.89999999999999,13.433333333333332,198,6,133,16.625,1
17447,39,2,541.53,15.042499999999999,443,33,31,0.8857142857142857,0
17449,1,7,2519.21,9.127572463768116,1121,178,357,1.2872727272727273,0
17450,7,46,194390.79,578.5440178571429,69973,124,359,1.035820895522388,0
17451,0,7,1721.4,17.214000000000002,1203,83,104,1.0303030303030303,0
17453,17,2,486.72,25.61684210526316,219,19,46,2.5555555555555554,0
17454,191,4,517.53,8.484098360655738,243,57,167,2.7666666666666666,1
17455,203,1,131.7,16.4625,66,8,0,0.0,1
17456,364,1,249.86,14.69764705882353,222,17,0,0.0,1
17457,126,5,1737.7,91.4578947368421,826,14,212,11.722222222222221,1
17458,14,1,316.5,5.861111111111111,170,52,0,0.0,0
17459,42,2,657.3,5.921621621621621,537,88,16,0.14545454545454545,0
17460,93,6,622.4300000000001,21.463103448275863,236,18,278,9.857142857142858,1
17461,22,3,735.82,6.941698113207548,770,104,6,0.05714285714285714,0
17462,59,2,675.69,25.025555555555556,227,25,223,8.576923076923077,0
17463,15,5,1875.8600000000001,9.018557692307693,1086,162,296,1.4251207729468598,0
17464,157,1,289.96000000000004,32.21777777777778,220,9,0,0.0,1
17466,9,2,763.28,18.61658536585366,306,41,68,1.7,0
17468,9,2,137.0,27.4,116,5,4,1.0,0
17469,15,5,1870.97,21.261022727272728,787,61,188,2.1494252873563218,0
17470,44,5,1125.07,14.423974358974359,1675,67,323,4.1688311688311686,0
17472,190,3,697.54,4.0088505747126435,455,142,108,0.6184971098265896,1
17475,78,1,194.37,13.883571428571429,178,14,0,0.0,0
17480,77,1,511.82,17.64896551724138,338,29,0,0.0,0
17481,3,4,1255.59,15.312073170731706,1061,69,90,1.0987654320987654,0
17483,64,3,414.04,19.716190476190476,191,18,117,5.8,0
17486,260,1,396.87,16.53625,191,24,0,0.0,1
17489,58,2,376.64,12.987586206896552,428,28,153,5.464285714285714,0
17490,0,7,2092.32,27.530526315789476,1134,63,175,2.3066666666666666,0
17491,0,10,3558.87,32.65018348623853,2013,72,366,3.3425925925925926,0
17492,247,1,374.57,31.214166666666667,155,12,0,0.0,1
17495,7,2,497.56,18.42814814814815,229,21,31,1.1923076923076923,0
17496,358,1,271.05,27.105,79,10,0,0.0,1
17498,75,1,272.21999999999997,16.012941176470587,394,17,0,0.0,0
17499,289,1,622.88,15.572,711,40,0,0.0,1
17500,16,3,1138.0,227.6,17,3,12,3.0,0
17501,220,2,288.6,16.033333333333335,160,18,0,0.0,1
17502,8,4,689.1,24.610714285714288,376,25,19,0.6666666666666666,0
17503,2,2,558.96,14.709473684210527,486,36,35,0.9459459459459459,0
17504,205,9,2997.03,23.598661417322838,1664,112,116,0.9126984126984127,1
17505,161,2,1145.8400000000001,22.03538461538462,556,48,44,0.8627450980392157,1
17506,75,1,302.2,21.585714285714285,139,14,0,0.0,0
17507,261,2,605.58,6.881590909090909,359,79,47,0.5402298850574713,1
17508,280,1,387.31,17.605,289,22,0,0.0,1
17509,57,8,6083.64,16.713296703296706,3512,75,5,0.013774104683195593,0
17510,24,1,308.48,15.424000000000001,214,20,0,0.0,0
17511,2,31,91062.38,94.5611422637591,64549,453,370,0.3700623700623701,0
17512,28,10,2924.9900000000002,27.85704761904762,2753,61,272,2.5961538461538463,0
17513,71,1,513.2,85.53333333333335,254,6,0,0.0,0
17514,127,1,208.65,5.2162500000000005,135,40,0,0.0,1
17515,30,4,639.02,7.345057471264368,243,49,286,3.3255813953488373,0
17516,14,5,764.88,5.665777777777778,414,113,270,2.014925373134328,0
17517,308,1,153.94,13.994545454545454,102,11,0,0.0,1
17519,16,6,1844.02,22.488048780487805,1236,60,351,4.296296296296297,0
17520,53,1,546.81,18.226999999999997,365,30,0,0.0,0
17521,29,3,723.21,16.071333333333335,519,38,169,3.8181818181818183,0
17522,1,5,1070.71,14.667260273972603,1034,59,216,2.986111111111111,0
17523,10,4,652.74,19.78,872,25,7,0.21875,0
17524,360,1,145.0,24.166666666666668,90,6,0,0.0,1
17525,359,1,422.7,46.96666666666667,82,9,0,0.0,1
17526,4,4,1195.8999999999999,62.942105263157885,310,17,360,19.944444444444443,0
17527,53,4,939.37,19.98659574468085,488,45,164,3.5434782608695654,0
17528,0,8,3628.5,14.34189723320158,2138,183,70,0.26587301587301587,0
17530,0,10,2367.12,6.069538461538461,1514,306,363,0.9280205655526992,0
17531,189,1,296.7,21.192857142857143,136,14,0,0.0,1
17534,53,1,223.36,24.817777777777778,103,9,0,0.0,0
17535,279,1,164.4,12.646153846153847,136,13,0,0.0,1
17536,176,1,76.5,25.5,6,3,0,0.0,1
17537,29,2,887.6700000000001,11.995540540540542,699,74,273,3.73972602739726,0
17538,25,1,98.42,10.935555555555556,134,9,0,0.0,0
17540,24,2,578.9,23.156,194,20,291,12.125,0
17542,269,1,170.75,6.83,134,24,0,0.0,1
17545,42,3,642.32,4.555460992907801,337,122,0,0.0,0
17548,233,1,103.3,20.66,58,5,0,0.0,1
17549,23,2,148.86,24.810000000000002,210,5,27,5.4,0
17550,196,3,267.16,6.360952380952382,86,42,45,1.0975609756097562,1
17551,358,1,290.34,7.444615384615384,142,39,0,0.0,1
17552,59,4,930.41,18.987959183673468,719,43,311,6.479166666666667,0
17553,129,1,1487.6,743.8,1048,2,0,0.0,1
17554,0,5,1952.45,22.18693181818182,1763,58,146,1.6666666666666667,0
17555,19,2,480.31,4.574380952380952,348,101,314,3.019230769230769,0
17556,205,1,157.9,26.316666666666666,101,6,0,0.0,1
17557,13,3,541.46,15.92529411764706,306,27,66,2.0,0
17560,94,4,854.95,32.88269230769231,635,22,215,8.56,1
17561,18,1,165.12,3.6693333333333333,144,44,0,0.0,0
17562,13,7,1122.38,17.81555555555556,817,48,159,2.5161290322580645,0
17564,23,3,454.01,9.265510204081632,146,38,55,1.1458333333333333,0
17566,7,2,869.77,6.125140845070423,497,113,17,0.12056737588652482,0
17567,6,8,4331.48,26.251393939393935,2632,110,365,2.207317073170732,0
17569,331,1,344.14,11.866896551724137,159,29,0,0.0,1
17571,49,4,1425.67,5.260774907749078,876,247,248,0.9148148148148149,0
17572,70,4,226.75000000000003,18.895833333333336,95,7,302,27.272727272727273,0
17573,28,3,380.6,15.224,308,24,64,2.625,0
17574,242,1,185.65,23.20625,77,8,0,0.0,1
17576,7,19,3564.83,8.86773631840796,1967,245,357,0.8753117206982544,0
17578,217,1,143.45999999999998,28.691999999999997,138,5,0,0.0,1
17579,4,3,448.90000000000003,8.978000000000002,258,46,174,3.5510204081632653,0
17580,252,3,215.72,4.793777777777778,88,43,105,2.3636363636363638,1
17581,0,25,11025.24,25.114441913439634,5915,229,371,0.8378995433789954,0
17582,235,1,175.27,6.043793103448277,123,28,0,0.0,1
17584,6,2,1242.3,35.494285714285716,458,30,120,3.5294117647058822,0
17585,108,4,1116.68,5.368653846153847,1650,176,228,1.1014492753623188,1
17588,99,3,1240.2,53.92173913043479,676,19,132,5.954545454545454,1
17589,59,4,2404.17,9.502648221343874,1631,172,180,0.7103174603174603,0
17590,1,3,1468.02,7.489897959183673,822,162,37,0.18974358974358974,0
17591,72,7,2203.67,14.03611464968153,1000,81,293,1.8653846153846154,0
17593,3,5,3923.86,18.50877358490566,3089,190,349,1.6445497630331753,0
17594,84,2,993.1800000000001,19.8636,550,42,169,3.4489795918367347,0
17595,11,2,386.69,4.715731707317073,228,68,24,0.2962962962962963,0
17596,22,7,2806.69,10.591283018867925,4376,168,345,1.2954545454545454,0
17597,213,1,2044.3700000000001,37.17036363636364,1176,55,0,0.0,1
17600,17,1,161.67000000000002,12.436153846153847,144,13,0,0.0,0
17601,238,1,116.00999999999999,12.889999999999999,103,9,0,0.0,1
17602,1,6,5054.42,9.173176043557168,4116,335,321,0.5781818181818181,0
17603,77,1,394.72,35.88363636363636,74,11,0,0.0,0
17604,216,2,309.36,4.91047619047619,169,57,94,1.5161290322580645,1
17608,32,2,191.99,3.4283928571428572,229,54,0,0.0,0
17609,40,5,1105.78,4.745836909871245,719,199,286,1.228448275862069,0
17611,6,15,3961.12,6.986102292768959,2550,440,353,0.6130742049469965,0
17612,52,6,2048.45,15.173703703703703,1808,116,244,1.8134328358208955,0
17613,22,14,4544.55,14.851470588235294,2490,211,282,0.9114754098360656,0
17614,56,1,386.32,3.9420408163265304,235,97,0,0.0,0
17615,129,3,329.6,23.542857142857144,140,13,91,7.0,1
17616,173,3,571.1999999999999,190.39999999999998,224,1,194,96.5,1
17618,5,3,930.28,13.884776119402984,319,56,356,5.378787878787879,0
17619,311,1,214.37,2.896891891891892,124,71,0,0.0,1
17620,59,1,81.44,20.36,60,4,0,0.0,0
17621,20,3,1379.9,53.073076923076925,514,24,333,13.28,0
17623,32,1,527.05,15.971212121212119,265,33,0,0.0,0
17624,14,2,843.48,16.869600000000002,554,49,203,4.142857142857143,0
17625,17,4,2020.4,6.602614379084968,1180,223,239,0.780327868852459,0
17628,80,1,75.75,15.15,79,5,0,0.0,0
17629,5,8,1814.1200000000001,14.748943089430895,1629,106,354,2.877049180327869,0
17630,169,2,503.6,19.36923076923077,158,24,62,2.48,1
17631,1,3,528.33,13.546923076923077,334,39,230,6.052631578947368,0
17633,30,4,1324.84,18.92628571428571,644,59,88,1.2753623188405796,0
17634,35,9,2358.59,7.96820945945946,838,209,301,1.006779661016949,0
17636,18,1,285.56,14.278,182,20,0,0.0,0
17637,30,2,547.0600000000001,15.630285714285716,280,35,83,2.4411764705882355,0
17639,275,1,108.5,15.5,49,7,0,0.0,1
17640,86,1,621.66,124.332,250,5,0,0.0,0
17642,119,2,712.29,17.80725,474,34,56,1.435897435897436,1
17643,372,1,101.55,12.69375,71,8,0,0.0,1
17644,0,11,2895.64,18.443566878980892,1793,102,259,1.6346153846153846,0
17646,218,3,1008.39,19.77235294117647,323,46,145,2.9,1
17647,64,1,133.06,19.00857142857143,30,7,0,0.0,0
17648,60,4,1797.5,19.752747252747252,487,81,188,2.088888888888889,0
17649,137,1,868.49,16.70173076923077,399,52,0,0.0,1
17650,20,1,166.07999999999998,20.759999999999998,150,8,0,0.0,0
17651,11,10,3945.0,17.004310344827587,3112,149,165,0.696969696969697,0
17652,24,12,4867.72,18.794285714285714,2509,118,255,0.9728682170542635,0
17653,36,4,1207.56,27.44454545454545,1409,44,83,1.9069767441860466,0
17654,276,1,117.55,5.343181818181818,41,22,0,0.0,1
17655,10,7,2638.94,28.99934065934066,1116,66,355,3.911111111111111,0
17656,72,5,1674.69,20.423048780487804,1399,67,55,0.6666666666666666,0
17658,25,2,595.42,31.337894736842102,616,17,185,10.277777777777779,0
17659,16,12,2999.46,18.98392405063291,1525,127,354,2.2229299363057327,0
17660,140,1,178.75,4.703947368421052,121,37,0,0.0,1
17663,25,7,1802.91,20.96406976744186,797,63,261,3.0352941176470587,0
17664,18,2,604.64,14.061395348837209,604,41,193,4.595238095238095,0
17666,3,2,728.16,40.45333333333333,596,14,61,3.588235294117647,0
17667,65,5,2055.51,17.71991379310345,1033,85,232,2.008695652173913,0
17668,0,2,347.75,23.183333333333334,93,14,36,2.5714285714285716,0
17669,42,7,3406.7200000000003,50.09882352941177,1916,45,206,3.029850746268657,0
17670,227,1,205.7,18.7,110,11,0,0.0,1
17671,15,4,1572.71,29.67377358490566,772,40,349,6.711538461538462,0
17672,49,2,3178.17,28.892454545454545,1690,105,259,2.376146788990826,0
17673,1,6,1594.97,7.316376146788991,1462,118,318,1.4608294930875576,0
17674,73,2,551.04,20.40888888888889,672,19,294,11.307692307692308,0
17675,0,31,20374.28,28.89968794326241,8360,239,366,0.5,0
17676,3,6,1371.18,17.807532467532468,922,49,362,4.723684210526316,0
17677,1,30,16345.38,53.94514851485148,9772,178,367,1.1887417218543046,0
17678,263,1,298.11,18.631875,207,16,0,0.0,1
